phase,epoch,loss,valid_mae,reg,reg_main,reg_var,cls,cons,mag,rec,rec0,sim,diff,bal,rho_min,rho_max,lam_kd,kd,kd_logit,kd_reg,kd_rel
student,1,3.0958292528435036,0.7704191207885742,0.8334830590972194,0.7714789454583768,0.6200411523933764,1.7446392399293404,0.0,0.9591979362346508,0.5144995114317646,0.9400959621976923,0.042146898823341834,0.006664125809308003,1.3702491146546822,0.0,0.1,0.0,,,,
student,2,3.0296353057578758,0.773554801940918,0.818906365721314,0.7586394051710764,0.6026696270262754,1.7353971953745242,0.0,0.9101494329947012,0.5375028418170081,0.9543297919962141,0.011327891334615372,0.00343742318606625,1.2874336353054754,0.0,0.1,0.0,,,,
student,3,2.7861638687275074,0.7603598237037659,0.7200534283011047,0.6729973896786019,0.4705604107843505,1.5708476040098402,0.0,0.9130057659414079,0.5415180899478771,0.9666161647549382,0.05278420203399879,0.0033741245537789333,1.0680790355911962,0.0,0.1,0.0,,,,
student,4,2.6736536026000977,0.7137005925178528,0.6356360222454425,0.5989244100120332,0.3671160947393488,1.486219964645527,0.0,0.9026315620651951,0.5288271506627401,0.9677657617463006,0.03125755757921272,0.003319414216093719,0.8904396030637953,0.0,0.1,0.3,0.2476298429623798,0.1017614087710778,0.14530815184116364,0.005602845150321998
student,5,2.5439504473297685,0.6639949083328247,0.597582056566521,0.5652333956073832,0.32348660241674493,1.425687465402815,0.0,0.9008062294235936,0.5312942089857878,0.9662760882465927,0.027304919574547698,0.0034664751125361632,0.7980539909115544,0.0,0.1,0.28065209550948533,0.16715191594428486,0.0686382033896667,0.09811460323355815,0.003991088644532418
student,6,2.480699389069169,0.6304269433021545,0.5690772814883126,0.540307018491957,0.2877026458305341,1.4025274581379361,0.0,0.8934337231847975,0.5262254708343082,0.9679007066620721,0.029669089173829113,0.0035633536711059234,0.7335023405375304,0.0,0.1,0.26255199571288423,0.14635789159823348,0.05843300468943737,0.0875202896832316,0.004045968849418892
student,7,2.44044992658827,0.6126123666763306,0.5529910795114659,0.5266780720816718,0.2631300365621293,1.3815435612643208,0.0,0.8926255482214468,0.5140891726370211,0.9693778113082603,0.029990716699372838,0.0036501182432941816,0.6753544089970765,0.0,0.1,0.24561922592339452,0.1466845297427089,0.057761784815401944,0.0884412657469511,0.0048147843271079994
student,8,2.4008046521080866,0.6027690172195435,0.5420774265571877,0.5180024576407892,0.24074968398997076,1.3614904439007793,0.0,0.889980779753791,0.5235075542220363,0.9696537123786079,0.030326712876558304,0.0036832412696202045,0.6256681923513059,0.0,0.1,0.2297785015093946,0.1261421685555467,0.05163619261993854,0.07397393744300913,0.005320394929084513
student,9,2.39314564731386,0.5989530682563782,0.5388930544809059,0.5150250092976623,0.2386804634222278,1.3612822161780462,0.0,0.8865189397776568,0.5207595758967929,0.9689804271415428,0.02849137953793009,0.0036848767582948008,0.5873703515088117,0.04,0.2,0.21495939317213678,0.12908978953405661,0.05370512946198384,0.07485751124719779,0.005271488409292673
student,10,2.3842113282945423,0.5974434614181519,0.5372304171323776,0.5140032117013578,0.2322720895624823,1.3560471623032182,0.0,0.8853991462124718,0.5229108543307693,0.9697173822809149,0.027503931274016697,0.0036185415056361643,0.5583694268155981,0.04,0.2,0.20109601381069178,0.13470808188948366,0.05449788293076886,0.07965860826273759,0.0055159107863868555
student,11,2.3668573520801686,0.5972791314125061,0.5334457280459227,0.5108852397512507,0.22560486967537413,1.3447568990566112,0.0,0.8860428653381489,0.5232959378648687,0.9693567366511734,0.02739948931115645,0.0036820901894114083,0.5357269821343599,0.04,0.2,0.18812672558191681,0.1314818309964957,0.05528969566027323,0.07560921612161177,0.0058291855923555515
student,12,2.3441808532785484,0.5974774956703186,0.5306431402762731,0.507867772270132,0.22775370696628536,1.3262445661756728,0.0,0.8866269831304197,0.5219388394444077,0.9685399642697087,0.027366841177421587,0.0036712534665302547,0.5221666329436832,0.04,0.2,0.17599386585300955,0.13204405536116273,0.056238611332244344,0.07517912202618188,0.006263220376611032
student,13,2.3319124336595887,0.5977272391319275,0.5362781236569086,0.5131328602631887,0.2314526012374295,1.307535042365392,0.0,0.8905306237715261,0.5224847583859055,0.9711024959882101,0.027738342061638832,0.003687347677812256,0.5140690075026618,0.04,0.2,0.16464349082820795,0.1335032007622498,0.05582590939270125,0.07705527592312407,0.006220159494895833
student,14,2.336369920659948,0.5980632305145264,0.5300858224983569,0.5077951980961694,0.22290625443889034,1.3224523663520813,0.0,0.8862044778135088,0.5208579478440462,0.9702662505485393,0.027371446705526777,0.0036809953722964834,0.5104299463607647,0.04,0.2,0.1540251357097776,0.13049164648961137,0.05539144858441971,0.0745077087647385,0.005924917952210375
